Date,Open,High,Low,Close,Adj Close,Volume
1998-03-03,3.125000,3.250000,3.125000,3.125000,3.125000,78100
1998-03-04,3.125000,3.187500,3.031250,3.187500,3.187500,25800
1998-03-05,3.187500,3.187500,2.937500,2.937500,2.937500,41100
1998-03-06,2.937500,3.156250,2.875000,2.875000,2.875000,58100
1998-03-09,2.875000,3.000000,2.812500,2.812500,2.812500,15100
1998-03-10,2.812500,2.812500,2.562500,2.750000,2.750000,100600
1998-03-11,2.750000,3.000000,2.250000,2.875000,2.875000,162700
1998-03-12,2.937500,3.125000,2.625000,2.812500,2.812500,128400
1998-03-13,2.750000,3.000000,2.750000,2.875000,2.875000,21000
1998-03-16,2.750000,3.000000,2.750000,2.875000,2.875000,62200
1998-03-17,3.000000,3.250000,3.000000,3.062500,3.062500,451100
1998-03-18,3.250000,3.250000,3.062500,3.125000,3.125000,430600
1998-03-19,3.062500,3.250000,3.062500,3.125000,3.125000,347300
1998-03-20,3.187500,3.187500,2.812500,3.062500,3.062500,55000
1998-03-23,2.875000,3.250000,2.875000,3.062500,3.062500,187100
1998-03-24,3.250000,3.250000,3.062500,3.187500,3.187500,154800
1998-03-25,3.250000,3.312500,3.000000,3.000000,3.000000,129600
1998-03-26,3.000000,3.187500,3.000000,3.125000,3.125000,151800
1998-03-27,3.000000,3.000000,2.937500,2.937500,2.937500,32200
1998-03-30,3.187500,3.187500,2.875000,3.062500,3.062500,21600
1998-03-31,3.093750,3.093750,2.875000,2.875000,2.875000,43600
1998-04-01,2.812500,3.000000,2.812500,2.812500,2.812500,54300
1998-04-02,2.937500,3.062500,2.750000,2.750000,2.750000,26500
1998-04-03,2.937500,3.000000,2.750000,3.000000,3.000000,50000
1998-04-06,2.750000,2.937500,2.562500,2.687500,2.687500,89700
1998-04-07,2.687500,3.125000,2.687500,2.937500,2.937500,148000
1998-04-08,3.000000,3.312500,3.000000,3.000000,3.000000,241000
1998-04-09,3.125000,3.250000,3.000000,3.000000,3.000000,57200
1998-04-13,3.000000,3.250000,3.000000,3.218750,3.218750,318800
1998-04-14,3.250000,3.250000,2.750000,3.000000,3.000000,91600
1998-04-15,3.000000,3.250000,3.000000,3.062500,3.062500,87600
1998-04-16,3.250000,3.250000,3.000000,3.125000,3.125000,32600
1998-04-17,3.187500,3.187500,3.000000,3.031250,3.031250,85400
1998-04-20,3.000000,3.250000,2.937500,2.937500,2.937500,141000
1998-04-21,2.968750,3.156250,2.750000,3.031250,3.031250,255700
1998-04-22,3.000000,3.125000,2.906250,3.000000,3.000000,49000
1998-04-23,3.000000,3.000000,2.906250,2.906250,2.906250,36600
1998-04-24,2.906250,2.937500,2.875000,2.937500,2.937500,19500
1998-04-27,2.937500,2.937500,2.781250,2.937500,2.937500,23000
1998-04-28,2.937500,2.937500,2.750000,2.750000,2.750000,113100
1998-04-29,2.906250,2.906250,2.750000,2.875000,2.875000,22500
1998-04-30,2.875000,2.875000,2.500000,2.687500,2.687500,214200
1998-05-01,2.812500,2.937500,2.781250,2.781250,2.781250,4400
1998-05-04,2.937500,3.125000,2.906250,3.000000,3.000000,92300
1998-05-05,3.000000,3.062500,2.875000,2.875000,2.875000,28000
1998-05-06,2.875000,3.000000,2.875000,3.000000,3.000000,22900
1998-05-07,2.875000,3.000000,2.750000,2.875000,2.875000,194500
1998-05-08,2.875000,3.187500,2.750000,3.125000,3.125000,371400
1998-05-11,3.000000,3.062500,2.875000,2.937500,2.937500,56200
1998-05-12,2.875000,3.062500,2.812500,3.062500,3.062500,75600
1998-05-13,3.000000,3.187500,2.937500,3.000000,3.000000,93800
1998-05-14,2.937500,2.937500,2.937500,2.937500,2.937500,4200
